Order ID,Customer ID,Customer Name,Gender,Age,Customer Segment,Email,Phone,City,State,Order Date,Delivery Date,Delivery Status,Delivery Partner,Return Reason,Product ID,Product Name,Size,Unit Price,Quantity,Total Amount,Discount Applied,Payment Method,Payment Status,Review Rating,Customer Lifetime Value
ORD11600,7675,Saanvi Sani,Other,28,Wholesale,ebatra@example.org,8750393014,Hazaribagh,Uttar Pradesh,02-12-2024,08-12-2024,Returned,XpressBees,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,3,78,0.25,Debit Card,Failed,4.5,11717
ORD11601,1005,Bhavika Kari,Other,52,Retail,lchandra@example.net,5564075043,Alappuzha,Telangana,22-11-2024,29-11-2024,Pending,Ekart,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.25,Credit Card,Paid,1.1,3218
ORD11602,5447,Zashil Dayal,Male,62,Retail,jnayar@example.net,9.17985E+11,Mathura,Karnataka,24-02-2025,28-02-2025,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,16,416,0.17,Net Banking,Pending,1.2,2319
ORD11603,3578,Kevin Gade,Other,53,Online,sneha38@example.com,1242754604,Panchkula,West Bengal,26-11-2024,30-11-2024,Returned,Delhivery,Other,4,Bisleri Water Bottle 2L,2L,29,3,87,0.23,Credit Card,Paid,4.4,10539
ORD11604,2994,Tripti Solanki,Other,45,Wholesale,lokesaksham@example.com,9493498326,Gaya,West Bengal,07-04-2025,13-04-2025,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,16,2208,0.1,UPI,Pending,1.3,16800
ORD11605,8398,Qasim Biswas,Other,39,Retail,sanghviekbal@example.com,5460744591,Kavali,West Bengal,11-04-2025,19-04-2025,Returned,Delhivery,Other,3,Bisleri Water Bottle 1L,1L,113,5,565,0.07,Debit Card,Failed,2.6,18568
ORD11606,7411,Dayamai Gera,Female,28,Wholesale,devmallick@example.org,9.1006E+11,Rajahmundry,Maharashtra,11-04-2025,12-04-2025,Pending,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,13,377,0.13,Credit Card,Pending,1.7,1632
ORD11607,3510,Ridhi Johal,Other,31,Online,surbhanumati@example.com,9402660385,Belgaum,Karnataka,05-05-2025,14-05-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,8,904,0.04,Debit Card,Paid,4.5,11090
ORD11608,1710,Wazir Pillay,Other,40,Retail,max66@example.org,8679590163,Erode,Rajasthan,04-12-2024,07-12-2024,Pending,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.04,Debit Card,Pending,1.5,16190
ORD11609,9525,Balhaar Koshy,Other,65,Retail,dmutti@example.org,7444251471,Ongole,Delhi,03-01-2025,07-01-2025,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,14,1680,0.02,Cash on Delivery,Pending,2.4,17312
ORD11610,3711,Arya Ramachandran,Female,60,Wholesale,ethanradhakrishnan@example.net,6163564112,Nangloi Jat,Tamil Nadu,03-11-2024,09-11-2024,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.02,Net Banking,Pending,1.9,13218
ORD11611,9924,Azaan Sanghvi,Other,45,Online,rohan45@example.com,426867921,Ranchi,Madhya Pradesh,03-06-2025,08-06-2025,Delivered,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,2,276,0.05,Net Banking,Paid,2.9,5693
ORD11612,4704,Ishita Bera,Male,50,Online,charles40@example.net,2252470980,Bally,Rajasthan,21-09-2024,28-09-2024,Delivered,BlueDart,,3,Bisleri Water Bottle 1L,1L,113,14,1582,0.19,Debit Card,Pending,3.3,6602
ORD11613,9640,Yutika Gaba,Other,33,Online,chatreshsathe@example.com,974191497,Miryalaguda,Madhya Pradesh,19-03-2025,20-03-2025,Returned,XpressBees,Other,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.12,UPI,Failed,4.7,10768
ORD11614,5618,Raghav Chada,Female,45,Online,qshah@example.net,9.18648E+11,Sri Ganganagar,Tamil Nadu,31-10-2024,02-11-2024,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.23,UPI,Pending,1.4,15304
ORD11615,7349,Reva Dua,Other,62,Retail,idika03@example.net,4037968267,Jabalpur,Telangana,16-12-2024,18-12-2024,Returned,EcomExpress,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,13,338,0.01,Debit Card,Paid,3,9831
ORD11616,2200,Kai Om,Male,19,Retail,vdin@example.net,8467708064,Anantapur,Uttar Pradesh,14-02-2025,23-02-2025,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,2,276,0.3,UPI,Pending,3.6,15725
ORD11617,5071,Jeevika Halder,Female,42,Wholesale,vbadal@example.org,9.11688E+11,Guwahati,Telangana,26-02-2025,28-02-2025,Delivered,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,3,360,0.27,UPI,Paid,4.4,11439
ORD11618,1246,Yash Khare,Other,56,Wholesale,aahana72@example.net,3638008488,Gudivada,West Bengal,06-06-2025,14-06-2025,Returned,Delhivery,Other,5,Bisleri Water Bottle 5L,5L,120,8,960,0.21,Net Banking,Pending,4.6,4843
ORD11619,4316,Aashi Mani,Female,33,Online,zansi25@example.net,4565127154,Sri Ganganagar,Maharashtra,26-03-2025,01-04-2025,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,13,1560,0.01,Credit Card,Pending,4.7,8666
ORD11620,7105,Aadhya Krishnan,Other,36,Wholesale,udewan@example.com,9852034011,Deoghar,Tamil Nadu,27-11-2024,02-12-2024,Returned,BlueDart,Other,4,Bisleri Water Bottle 2L,2L,29,10,290,0.15,Net Banking,Failed,4.7,18770
ORD11621,1061,Guneet Chana,Male,49,Retail,riya37@example.net,6449967124,Durg,Karnataka,01-10-2024,06-10-2024,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,13,377,0.12,Credit Card,Failed,3.9,12184
ORD11622,3247,Abhimanyu Gour,Male,52,Retail,kdara@example.net,6837648578,Pune,Gujarat,03-12-2024,07-12-2024,Returned,BlueDart,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,11,319,0.24,Net Banking,Failed,1.3,12789
ORD11623,9455,Yashodhara Nadkarni,Female,19,Online,advik99@example.net,5266267033,Cuttack,Maharashtra,17-02-2025,27-02-2025,Delivered,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,8,1104,0.28,UPI,Failed,2.5,6018
ORD11624,7051,Eiravati Warrior,Male,65,Retail,gaurang11@example.net,9764947882,Anantapur,Tamil Nadu,11-09-2024,14-09-2024,Delivered,Ekart,,3,Bisleri Water Bottle 1L,1L,113,18,2034,0.2,Cash on Delivery,Pending,2.3,6959
ORD11625,1821,Ekanta Kapoor,Other,48,Wholesale,orau@example.org,6692283985,Dharmavaram,Telangana,07-10-2024,17-10-2024,Pending,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,4,104,0.17,UPI,Paid,4.7,20089
ORD11626,7610,Abdul Dua,Male,28,Online,zsaran@example.com,4781177859,Katihar,Telangana,11-08-2024,17-08-2024,Returned,EcomExpress,Damaged Product,4,Bisleri Water Bottle 2L,2L,29,10,290,0.19,Net Banking,Failed,4,12735
ORD11627,5183,Wahab Dada,Female,40,Wholesale,aarushgolla@example.com,161883497,Shimla,Gujarat,18-06-2025,20-06-2025,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,8,1104,0.06,Cash on Delivery,Failed,3.4,11913
ORD11628,1437,Januja Kakar,Male,38,Online,viraj72@example.com,9849968345,Malegaon,Karnataka,16-06-2025,26-06-2025,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.22,Net Banking,Pending,3.5,18981
ORD11629,9809,Darika Goyal,Other,61,Retail,kalabains@example.net,8524529932,Hosur,Uttar Pradesh,18-11-2024,22-11-2024,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,15,435,0.23,Cash on Delivery,Failed,4.9,4931
ORD11630,1790,Advaith Anne,Female,60,Retail,ekaja77@example.org,4505421980,Medininagar,Uttar Pradesh,14-05-2025,18-05-2025,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,13,377,0.11,Credit Card,Failed,3.1,8966
ORD11631,3214,Eta Bhatti,Male,53,Retail,thamanojas@example.com,4059475078,Ramgarh,Gujarat,27-12-2024,30-12-2024,Returned,Delhivery,Damaged Product,5,Bisleri Water Bottle 5L,5L,120,15,1800,0.2,Credit Card,Paid,1.6,12970
ORD11632,8782,Eta Manne,Female,44,Retail,kalitadakshesh@example.com,9.13758E+11,Bhopal,Karnataka,03-05-2025,06-05-2025,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,3,78,0.27,Net Banking,Pending,1.9,13063
ORD11633,6749,Hemal Agate,Male,19,Wholesale,kahuja@example.org,9.14038E+11,Malegaon,Delhi,24-02-2025,01-03-2025,Returned,Delhivery,Customer Cancelled,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.18,Credit Card,Pending,4.9,19648
ORD11634,5391,Prisha Munshi,Female,28,Wholesale,ggarde@example.org,9.18395E+11,Malda,Tamil Nadu,31-07-2025,10-08-2025,Delivered,BlueDart,,3,Bisleri Water Bottle 1L,1L,113,17,1921,0.16,Credit Card,Pending,2.2,11700
ORD11635,6785,Utkarsh Deshmukh,Male,54,Retail,vtata@example.net,3460806311,Jamalpur,Madhya Pradesh,09-07-2025,14-07-2025,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,14,1932,0.28,UPI,Failed,4.7,3054
ORD11636,5605,Tanay Bail,Male,65,Wholesale,rayaanverma@example.org,9.11182E+11,Khammam,Gujarat,25-04-2025,30-04-2025,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.24,Debit Card,Paid,5,5158
ORD11637,3157,Ayush Chaudry,Other,62,Online,janyagarg@example.org,2561990405,Durg,Tamil Nadu,06-12-2024,13-12-2024,Returned,Delhivery,Customer Cancelled,3,Bisleri Water Bottle 1L,1L,113,9,1017,0.08,Credit Card,Pending,4.6,6771
ORD11638,5701,Caleb Badami,Male,52,Wholesale,dbrar@example.org,7688150038,Adoni,Gujarat,27-06-2025,03-07-2025,Delivered,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,2,58,0.2,Debit Card,Paid,2.9,10744
ORD11639,2499,Eesha Varma,Female,62,Online,yadavi05@example.com,8227514145,Guntakal,Delhi,03-05-2025,11-05-2025,Returned,BlueDart,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,18,522,0.23,UPI,Failed,3.5,16764
ORD11640,9588,Nakul Chauhan,Male,62,Wholesale,pvenkataraman@example.net,277587658,Bhubaneswar,Uttar Pradesh,05-12-2024,08-12-2024,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.04,Net Banking,Failed,3.4,7558
ORD11641,7100,Amara Ratti,Female,53,Online,vsankaran@example.org,9145393103,Panihati,Madhya Pradesh,05-11-2024,07-11-2024,Returned,XpressBees,Other,5,Bisleri Water Bottle 5L,5L,120,9,1080,0.14,Cash on Delivery,Paid,3,20908
ORD11642,1821,Gautam Uppal,Female,60,Wholesale,ayushman88@example.net,9.16473E+11,Patna,Telangana,20-07-2025,28-07-2025,Pending,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,12,312,0.14,UPI,Failed,1.4,9248
ORD11643,3861,Faraj Karnik,Other,22,Online,fbrar@example.com,6925709493,Gwalior,Gujarat,26-01-2025,03-02-2025,Pending,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,6,156,0.04,Credit Card,Failed,3.5,11134
ORD11644,4934,Yug Ganesh,Male,52,Retail,bagarwal@example.com,245481326,Jhansi,Maharashtra,29-06-2025,04-07-2025,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,14,406,0.14,UPI,Failed,2.9,14523
ORD11645,3861,Aarna Bhatnagar,Female,20,Wholesale,nicholas59@example.net,6173735649,Kakinada,Tamil Nadu,27-06-2025,30-06-2025,Delivered,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,15,390,0.28,UPI,Paid,4.4,15815
ORD11646,2923,Logan Varma,Female,65,Retail,groverchaitanya@example.net,2844423399,South Dumdum,Telangana,28-12-2024,01-01-2025,Delivered,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,1,26,0.12,Credit Card,Pending,4.8,11176
ORD11647,8126,Meera Dugal,Male,64,Online,charitajayaraman@example.org,2455217016,Bhilwara,Gujarat,16-02-2025,25-02-2025,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,15,1800,0.21,Cash on Delivery,Failed,1.2,16266
ORD11648,1781,Yachana Thaman,Other,37,Wholesale,chakradhar39@example.com,6425765781,Tiruvottiyur,Madhya Pradesh,05-01-2025,10-01-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,7,791,0.13,Credit Card,Pending,4.3,15220
ORD11649,5945,Tanveer Narasimhan,Other,61,Retail,dakshesh67@example.org,2864518784,Ambattur,Uttar Pradesh,15-09-2024,18-09-2024,Delivered,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,20,2260,0.28,Credit Card,Paid,1.7,3778
ORD11650,2352,Neel Rastogi,Male,65,Online,ydayal@example.org,1481018954,Haldia,Delhi,04-06-2025,09-06-2025,Delivered,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,1,26,0.22,Net Banking,Pending,1.8,2948
ORD11651,2294,Ethan Kota,Other,38,Retail,hayerkalpit@example.com,9.18628E+11,Chapra,Tamil Nadu,30-12-2024,02-01-2025,Pending,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,7,840,0.16,Net Banking,Failed,1.6,16822
ORD11652,4369,Yoshita Hayer,Other,50,Retail,xkapadia@example.net,3442161614,Ajmer,Telangana,30-09-2024,08-10-2024,Pending,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,20,2260,0.11,Debit Card,Paid,1.9,10157
ORD11653,9760,Advay Divan,Male,24,Online,salvijanya@example.com,8804127964,Ambala,Uttar Pradesh,12-06-2025,21-06-2025,Delivered,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,2,240,0.2,Cash on Delivery,Failed,1.5,17299
ORD11654,2110,Banjeet Raju,Male,41,Retail,udant89@example.org,7745611276,Bellary,Madhya Pradesh,13-09-2024,15-09-2024,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,15,1695,0.08,Debit Card,Pending,1.5,13048
ORD11655,6868,Abeer Bajwa,Female,64,Online,fariq19@example.com,9.15603E+11,Medininagar,Delhi,19-02-2025,24-02-2025,Returned,Delhivery,Damaged Product,3,Bisleri Water Bottle 1L,1L,113,17,1921,0.3,Net Banking,Pending,2.2,7438
ORD11656,1502,Qadim Pant,Male,32,Online,mkhare@example.org,5150657436,Unnao,West Bengal,09-06-2025,19-06-2025,Delivered,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,7,182,0.05,Net Banking,Failed,1.1,14589
ORD11657,7558,Maya Karpe,Male,33,Wholesale,ojas72@example.net,9.14414E+11,Katni,West Bengal,24-12-2024,01-01-2025,Delivered,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,4,552,0.07,Cash on Delivery,Pending,4,8742
ORD11658,8361,Leena Mohan,Other,33,Retail,yutikamangat@example.com,9637814204,Jaipur,Telangana,19-12-2024,27-12-2024,Delivered,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,17,2040,0.2,UPI,Failed,3,19998
ORD11659,3506,Abeer Pandya,Male,59,Online,vamakshi11@example.net,9021197511,Visakhapatnam,West Bengal,26-01-2025,04-02-2025,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.24,Credit Card,Paid,1.4,14149
ORD11660,8424,Ati Sundaram,Male,61,Online,wyattpurohit@example.org,9.14872E+11,Sikar,West Bengal,12-04-2025,19-04-2025,Delivered,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,14,406,0.06,Net Banking,Failed,1.3,9805
ORD11661,3663,Saksham Saha,Female,29,Wholesale,ngandhi@example.com,5340261954,Baranagar,Tamil Nadu,10-06-2025,20-06-2025,Returned,EcomExpress,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.17,Credit Card,Pending,3.4,5142
ORD11662,7375,Leena Goswami,Male,36,Wholesale,satheyashawini@example.com,5473439307,Mumbai,West Bengal,03-02-2025,08-02-2025,Delivered,Ekart,,4,Bisleri Water Bottle 2L,2L,29,9,261,0.21,UPI,Pending,1.9,18288
ORD11663,2211,Veda Narain,Male,50,Retail,blad@example.net,2483361309,Gandhinagar,Uttar Pradesh,21-11-2024,23-11-2024,Delivered,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,9,1242,0.15,Credit Card,Failed,4.5,7642
ORD11664,8017,Bishakha Chauhan,Female,42,Online,nilimabaral@example.org,9.12486E+11,Nagpur,Telangana,12-01-2025,21-01-2025,Returned,XpressBees,Damaged Product,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.02,Debit Card,Pending,4.1,6805
ORD11665,9238,Dayamai Tella,Male,21,Wholesale,wyatt60@example.net,5189835689,Panvel,Rajasthan,11-02-2025,16-02-2025,Returned,EcomExpress,Other,1,Bisleri Water Bottle 250ml,250ml,138,14,1932,0.17,Debit Card,Paid,2.4,17008
ORD11666,4336,Aashi Keer,Other,34,Wholesale,baltripti@example.com,9.11455E+11,Guwahati,Gujarat,07-02-2025,14-02-2025,Pending,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.14,UPI,Pending,4.3,7316
ORD11667,1818,Wishi Sha,Male,39,Online,neel72@example.com,9.18715E+11,Sultan Pur Majra,Gujarat,18-07-2025,20-07-2025,Pending,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,16,2208,0.24,Credit Card,Pending,4,16895
ORD11668,6662,Tanveer Prakash,Female,64,Wholesale,lsoman@example.net,7026749280,Ahmednagar,Gujarat,24-11-2024,28-11-2024,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,19,2622,0.12,Cash on Delivery,Paid,3.2,13811
ORD11669,1470,Chandresh Nair,Male,31,Online,wyattchokshi@example.net,4797645212,Srinagar,Tamil Nadu,18-11-2024,26-11-2024,Returned,BlueDart,Other,2,Bisleri Water Bottle 500ml,500ml,26,17,442,0.03,Credit Card,Pending,1.9,2125
ORD11670,6337,Isaac Sethi,Other,60,Online,talwarbrijesh@example.com,7486788052,Ranchi,Gujarat,03-01-2025,07-01-2025,Returned,Ekart,Customer Cancelled,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.24,Net Banking,Paid,1.6,10795
ORD11671,7803,Balendra Master,Other,40,Wholesale,balnathaniel@example.org,9.16568E+11,Khammam,Delhi,14-12-2024,19-12-2024,Delivered,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,17,2346,0.05,UPI,Pending,1.2,6351
ORD11672,5689,Lipika Prabhakar,Female,60,Online,manderanamika@example.org,249293108,Durg,Madhya Pradesh,28-05-2025,02-06-2025,Pending,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,20,2760,0.14,Debit Card,Paid,1.7,16411
ORD11673,9620,Shravya Ramanathan,Male,59,Wholesale,aroraudarsh@example.org,4198805195,Alwar,Uttar Pradesh,02-06-2025,07-06-2025,Pending,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,13,338,0.01,Debit Card,Failed,2.2,10403
ORD11674,3596,Yadavi Chokshi,Female,46,Retail,mannarya@example.net,6106200768,Tadepalligudem,Uttar Pradesh,21-02-2025,28-02-2025,Returned,Delhivery,Damaged Product,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.21,Net Banking,Failed,2.9,2044
ORD11675,6161,Amara Bawa,Other,57,Online,tarak14@example.org,690530094,Muzaffarpur,Gujarat,22-12-2024,01-01-2025,Delivered,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,14,406,0.22,Credit Card,Failed,2.2,2039
ORD11676,2089,Qarin Mandal,Male,46,Retail,xnayak@example.org,2287844907,Bettiah,West Bengal,21-08-2024,29-08-2024,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.13,UPI,Pending,4.1,18781
ORD11677,4061,Chaitaly Malhotra,Other,31,Retail,jshan@example.org,4027597852,Muzaffarpur,Uttar Pradesh,12-03-2025,17-03-2025,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,5,690,0.11,UPI,Failed,4.2,4003
ORD11678,2200,Daksha Basak,Female,38,Retail,aayush70@example.com,9.14699E+11,Suryapet,Madhya Pradesh,05-02-2025,11-02-2025,Delivered,Ekart,,3,Bisleri Water Bottle 1L,1L,113,6,678,0.18,Cash on Delivery,Pending,4.1,19565
ORD11679,5225,Oeshi Wable,Other,61,Retail,vidhichadha@example.net,6429191868,Jamalpur,West Bengal,18-12-2024,25-12-2024,Returned,Ekart,Damaged Product,3,Bisleri Water Bottle 1L,1L,113,2,226,0.18,Credit Card,Paid,3.1,7799
ORD11680,3300,Imaran Nagi,Male,22,Retail,kataowen@example.com,5181088261,Phagwara,Madhya Pradesh,22-09-2024,27-09-2024,Delivered,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,10,1380,0.01,Cash on Delivery,Pending,1.4,6543
ORD11681,4004,Nitara Jha,Other,20,Wholesale,ichada@example.net,5668078010,Raichur,Tamil Nadu,26-02-2025,28-02-2025,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,17,493,0.27,Cash on Delivery,Pending,2.2,13930
ORD11682,6966,Varsha Chakraborty,Other,56,Wholesale,urvisabharwal@example.org,9596897838,Karaikudi,Delhi,22-08-2024,29-08-2024,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,3,360,0.03,Credit Card,Paid,3.4,8428
ORD11683,5856,Chandran Grewal,Other,42,Wholesale,ryandhillon@example.org,889097194,Tenali,Uttar Pradesh,03-01-2025,13-01-2025,Pending,Ekart,,4,Bisleri Water Bottle 2L,2L,29,4,116,0.3,UPI,Paid,2.4,6925
ORD11684,8882,Faras Bala,Female,27,Online,wardabahri@example.net,9.18839E+11,Siliguri,West Bengal,08-08-2024,14-08-2024,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.13,Cash on Delivery,Failed,1.4,2359
ORD11685,2183,Warhi Sarma,Male,63,Wholesale,ichaudhuri@example.net,1349848582,Silchar,Delhi,27-11-2024,07-12-2024,Returned,Delhivery,Customer Cancelled,2,Bisleri Water Bottle 500ml,500ml,26,19,494,0.15,Debit Card,Pending,3.1,12037
ORD11686,7865,Akshay Singh,Other,40,Retail,eshanavasa@example.org,1277292681,Bangalore,Karnataka,21-04-2025,30-04-2025,Delivered,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,10,1200,0.04,Cash on Delivery,Pending,3.5,8752
ORD11687,7700,Anvi Dada,Female,36,Online,tatachatura@example.org,7034380999,Jhansi,Gujarat,16-12-2024,24-12-2024,Returned,Delhivery,Damaged Product,4,Bisleri Water Bottle 2L,2L,29,14,406,0.28,UPI,Paid,1.9,11140
ORD11688,7508,Faris Srinivasan,Female,31,Retail,vinaya57@example.org,3145321383,Agra,Maharashtra,30-09-2024,09-10-2024,Delivered,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,16,464,0.07,Cash on Delivery,Failed,3.7,10366
ORD11689,4106,Nidhi Shanker,Male,27,Retail,skhalsa@example.net,841397014,Jalgaon,West Bengal,06-05-2025,14-05-2025,Delivered,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,16,416,0.1,UPI,Paid,5,20094
ORD11690,6400,Lila Peri,Female,60,Wholesale,geraranbir@example.net,8951743949,Kulti,Rajasthan,15-04-2025,22-04-2025,Returned,XpressBees,Other,3,Bisleri Water Bottle 1L,1L,113,12,1356,0.09,Net Banking,Pending,3.2,8676
ORD11691,1781,Chameli Balay,Female,25,Retail,patelbanjeet@example.org,5743675527,Chandrapur,West Bengal,17-12-2024,19-12-2024,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,8,904,0.08,Credit Card,Paid,3.9,2365
ORD11692,3867,Zaid Gopal,Male,27,Online,nseth@example.net,9.15785E+11,Parbhani,Uttar Pradesh,11-04-2025,14-04-2025,Returned,Delhivery,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,3,360,0.04,Cash on Delivery,Failed,3.2,14565
ORD11693,3865,Leela Walla,Other,54,Online,narainwahab@example.net,3693215827,Kollam,Telangana,14-03-2025,23-03-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,5,565,0.19,Cash on Delivery,Paid,1.9,11748
ORD11694,1214,Geetika Kapur,Other,35,Online,zvaidya@example.com,4766425964,Shahjahanpur,Uttar Pradesh,12-04-2025,20-04-2025,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,20,2400,0.12,Credit Card,Pending,1.4,10692
ORD11695,2172,Priya Shetty,Female,38,Wholesale,jdayal@example.com,9.14385E+11,Thiruvananthapuram,Karnataka,23-11-2024,30-11-2024,Returned,BlueDart,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,7,840,0.25,Cash on Delivery,Paid,1.2,7260
ORD11696,4225,Omya Narula,Female,65,Retail,sarankeya@example.net,8587863244,Phusro,West Bengal,05-05-2025,15-05-2025,Delivered,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.12,UPI,Paid,1,14568
ORD11697,8535,Varsha Tiwari,Other,22,Wholesale,bhargavafiyaz@example.com,8082614435,Panihati,Karnataka,27-09-2024,07-10-2024,Returned,XpressBees,Other,3,Bisleri Water Bottle 1L,1L,113,8,904,0.11,Cash on Delivery,Paid,1.5,6086
ORD11698,1538,Chaitaly Baria,Other,62,Online,urvashibhasin@example.com,9.17472E+11,Ghaziabad,Maharashtra,14-08-2024,15-08-2024,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,8,1104,0.12,UPI,Paid,2.9,10098
ORD11699,6869,Ria Khosla,Male,21,Wholesale,meghanasidhu@example.com,7430012274,Belgaum,Gujarat,24-03-2025,31-03-2025,Delivered,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,12,1656,0.03,Net Banking,Failed,2.2,18515
ORD11700,8033,Tamanna Saini,Other,28,Retail,abdulthakur@example.org,2753724232,Deoghar,Delhi,12-02-2025,17-02-2025,Delivered,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,15,390,0.28,Cash on Delivery,Failed,1.7,4168
ORD11701,1110,Frado Nair,Other,28,Retail,shuklaqarin@example.org,7761104958,Panihati,Uttar Pradesh,13-05-2025,23-05-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,18,2034,0.25,Debit Card,Failed,4.2,5974
ORD11702,3736,Anika Chand,Male,55,Wholesale,advaithchokshi@example.net,9555761596,Delhi,Madhya Pradesh,27-05-2025,05-06-2025,Pending,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.13,Credit Card,Paid,2,8460
